RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
692,0,8/4/2010,ADESA,2002,8,MAZDA,TRIBUTE 4WD V6,ES,4D SPORT UTILITY ES,GOLD,AUTO,1.0,Alloy,96902,OTHER ASIAN,SMALL SUV,OTHER,3810.0,5149.0,6929.0,7946.0,4347.0,5663.0,7073.0,8398.0,,,52117,20166,VA,5700.0,0,1930
693,0,8/4/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,MAROON,AUTO,1.0,Alloy,83285,AMERICAN,MEDIUM SUV,GM,6966.0,8773.0,10984.0,12868.0,5823.0,7326.0,9752.0,11319.0,,,52117,20166,VA,9030.0,0,2152
694,0,8/4/2010,ADESA,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLACK,AUTO,2.0,Covers,78035,AMERICAN,VAN,CHRYSLER,6379.0,7879.0,10509.0,12198.0,5924.0,7615.0,10330.0,12166.0,,,52117,20166,VA,7620.0,0,1623
695,0,8/4/2010,ADESA,2006,4,MERCURY,MONTEGO,Bas,4D SEDAN LUXURY,GOLD,AUTO,1.0,Alloy,65743,AMERICAN,LARGE,FORD,7638.0,9350.0,11036.0,13025.0,7043.0,8378.0,11589.0,12445.0,,,52117,20166,VA,7420.0,0,1313
696,0,8/4/2010,ADESA,2002,8,CHEVROLET,S10 PICKUP 2WD 4C,Bas,REG CAB 2.2L FFV,RED,AUTO,1.0,Alloy,57728,AMERICAN,SMALL TRUCK,GM,3479.0,5123.0,6351.0,7630.0,3253.0,4139.0,6276.0,7129.0,,,52117,20166,VA,5900.0,0,1717
697,0,8/4/2010,ADESA,2005,5,HONDA,ACCORD V6,EX,2D COUPE EX AUTO,BLACK,AUTO,1.0,Alloy,83246,TOP LINE ASIAN,MEDIUM,OTHER,7954.0,9620.0,12467.0,13867.0,6810.0,8843.0,10946.0,13448.0,,,52117,20166,VA,8530.0,0,1243
698,0,8/4/2010,ADESA,2007,3,FORD,FUSION 4C,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,87641,AMERICAN,MEDIUM,FORD,10393.0,11818.0,13954.0,15655.0,10442.0,12001.0,13894.0,15129.0,,,52117,20166,VA,7320.0,0,853
699,0,8/11/2010,ADESA,2006,4,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,1.0,Alloy,63518,AMERICAN,SPORTS,FORD,9679.0,11382.0,13572.0,15235.0,9311.0,11112.0,13480.0,14781.0,,,52117,20166,VA,10000.0,0,728
700,0,8/11/2010,ADESA,2006,4,FORD,TAURUS,SEL,4D SEDAN SEL,BLUE,AUTO,1.0,Alloy,98507,AMERICAN,MEDIUM,FORD,5517.0,7221.0,9354.0,12242.0,4669.0,5892.0,8074.0,9250.0,,,52117,20166,VA,4580.0,0,1053
701,0,8/11/2010,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,40593,AMERICAN,MEDIUM,CHRYSLER,3064.0,4003.0,6752.0,7628.0,3527.0,4591.0,6347.0,7691.0,,,52117,20166,VA,5990.0,0,975
702,1,8/11/2010,ADESA,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,94719,AMERICAN,VAN,CHRYSLER,6337.0,7918.0,10674.0,11976.0,6045.0,7572.0,9988.0,11954.0,,,52117,20166,VA,4880.0,0,1918
703,0,8/11/2010,ADESA,2002,8,FORD,TAURUS,SES,4D SEDAN SES DURATEC,GOLD,AUTO,1.0,Alloy,62735,AMERICAN,MEDIUM,FORD,2212.0,2929.0,5276.0,6342.0,2652.0,3917.0,5022.0,6559.0,,,52117,20166,VA,4780.0,0,1125
704,0,8/11/2010,ADESA,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,1.0,Alloy,65367,AMERICAN,LARGE,GM,6454.0,8181.0,9886.0,11754.0,6179.0,7504.0,9534.0,11077.0,,,52117,20166,VA,7100.0,0,1703
705,1,8/11/2010,ADESA,2006,4,TOYOTA,CAMRY 4C,Bas,4D SEDAN,GREEN,AUTO,1.0,Alloy,86215,TOP LINE ASIAN,MEDIUM,OTHER,7490.0,8420.0,10418.0,11736.0,7967.0,9058.0,11399.0,13093.0,,,52117,20166,VA,8920.0,0,594
706,0,8/11/2010,ADESA,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,RED,AUTO,1.0,Alloy,73323,OTHER ASIAN,MEDIUM,OTHER,6240.0,7554.0,9946.0,11246.0,6195.0,7563.0,9937.0,11230.0,,,52117,20166,VA,8180.0,0,803
707,0,8/11/2010,ADESA,2006,4,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,RED,AUTO,1.0,Alloy,61703,AMERICAN,MEDIUM SUV,CHRYSLER,8025.0,9482.0,12848.0,14039.0,10917.0,13290.0,15215.0,17501.0,,,52117,20166,VA,10330.0,0,1215
708,0,8/11/2010,ADESA,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,57128,AMERICAN,MEDIUM,CHRYSLER,7739.0,8700.0,11037.0,12447.0,7311.0,8281.0,11013.0,12199.0,,,52117,20166,VA,8520.0,0,920
709,0,8/11/2010,ADESA,2003,7,NISSAN,MAXIMA,GLE,4D SEDAN GXE,WHITE,AUTO,1.0,Alloy,97543,TOP LINE ASIAN,LARGE,OTHER,4849.0,5978.0,8592.0,9824.0,4986.0,6189.0,8334.0,9453.0,,,52117,20166,VA,5990.0,0,1641
710,0,8/18/2010,ADESA,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,SILVER,AUTO,2.0,Covers,69022,OTHER ASIAN,MEDIUM,OTHER,6750.0,7950.0,10500.0,11660.0,7541.0,8767.0,10792.0,11871.0,,,52117,20166,VA,7610.0,0,533
711,0,8/18/2010,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,SILVER,AUTO,1.0,Alloy,60947,AMERICAN,CROSSOVER,CHRYSLER,6732.0,8382.0,10132.0,11839.0,6559.0,8072.0,10067.0,12023.0,,,52117,20166,VA,9220.0,0,1606
712,1,8/18/2010,ADESA,2007,3,CHEVROLET,COBALT,LT,4D SEDAN LS,RED,AUTO,2.0,Covers,73976,AMERICAN,COMPACT,GM,5504.0,6648.0,9059.0,10175.0,5268.0,6498.0,8824.0,9987.0,,,52117,20166,VA,4830.0,0,803
713,0,8/18/2010,ADESA,2007,3,HYUNDAI,ACCENT,GS,2D COUPE GS,BLUE,AUTO,2.0,Covers,56391,OTHER ASIAN,COMPACT,OTHER,4861.0,5864.0,8265.0,8942.0,3905.0,5091.0,7387.0,8835.0,,,52117,20166,VA,5490.0,0,754
714,0,8/18/2010,ADESA,2007,3,FORD,F150 PICKUP 2WD V6,STX,REG CAB 4.2L STX,BLACK,AUTO,1.0,Alloy,76192,AMERICAN,LARGE TRUCK,FORD,11324.0,14124.0,15227.0,17810.0,10751.0,12918.0,14825.0,16473.0,,,52117,20166,VA,8010.0,0,569
715,0,8/18/2010,ADESA,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,RED,MANUAL,2.0,Covers,63260,TOP LINE ASIAN,COMPACT,OTHER,4889.0,6040.0,8234.0,9146.0,4525.0,6188.0,8453.0,9924.0,,,52117,20166,VA,5690.0,0,533
716,1,8/18/2010,ADESA,2007,3,CHRYSLER,300,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,68048,AMERICAN,SPECIALTY,CHRYSLER,10422.0,12236.0,14671.0,16277.0,10476.0,12306.0,14965.0,16431.0,,,52117,20166,VA,9825.0,0,1215
717,0,8/18/2010,ADESA,2003,7,JEEP,LIBERTY 4WD V6,Spo,4D SUV SPORT,SILVER,AUTO,1.0,Alloy,67223,AMERICAN,SMALL SUV,CHRYSLER,5823.0,7580.0,8758.0,10392.0,5417.0,6935.0,8473.0,9976.0,,,52117,20166,VA,8230.0,0,1125
719,1,8/25/2010,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,SILVER,AUTO,1.0,Alloy,83560,AMERICAN,CROSSOVER,CHRYSLER,6744.0,8297.0,10200.0,11824.0,6027.0,7393.0,9398.0,11615.0,,,52117,20166,VA,7790.0,0,2022
720,0,8/25/2010,ADESA,2008,2,FORD,FUSION 4C,S,4D SEDAN S,RED,AUTO,2.0,Covers,62605,AMERICAN,MEDIUM,FORD,9017.0,10307.0,13218.0,14253.0,8778.0,10375.0,13263.0,14766.0,,,52117,20166,VA,7820.0,0,728
721,0,8/25/2010,ADESA,2003,7,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,1.0,Alloy,81155,AMERICAN,MEDIUM SUV,FORD,5059.0,6445.0,8819.0,10220.0,5150.0,6518.0,8779.0,10001.0,,,52117,20166,VA,7320.0,0,2193
723,0,8/25/2010,ADESA,2005,5,FORD,F150 PICKUP 2WD V8,XLT,CREW CAB 4.6L XLT,BLUE,AUTO,1.0,Alloy,77072,AMERICAN,LARGE TRUCK,FORD,10563.0,12734.0,15176.0,17124.0,9654.0,11468.0,14130.0,16036.0,,,52117,20166,VA,11550.0,0,803
724,0,8/25/2010,ADESA,2005,5,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,RED,AUTO,2.0,Covers,74780,AMERICAN,MEDIUM SUV,GM,7429.0,9208.0,11037.0,13680.0,6515.0,8317.0,10324.0,12211.0,,,52117,20166,VA,8220.0,0,1506
726,1,9/1/2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L LS,BLACK,AUTO,,,71671,AMERICAN,MEDIUM SUV,GM,5859.0,7771.0,9720.0,11499.0,5859.0,7771.0,9720.0,11499.0,,,52117,20166,VA,8190.0,0,2274
728,0,9/1/2010,ADESA,2004,6,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,1.0,Alloy,64238,AMERICAN,LARGE,GM,4197.0,5759.0,7672.0,9497.0,4006.0,5450.0,7253.0,8944.0,,,52117,20166,VA,5800.0,0,1703
729,0,9/1/2010,ADESA,2005,5,JEEP,GRAND CHEROKEE 4WD V,Lar,4D WAGON,GREY,AUTO,1.0,Alloy,77652,AMERICAN,MEDIUM SUV,CHRYSLER,9619.0,11470.0,13854.0,16113.0,8380.0,9553.0,11304.0,12834.0,,,52117,20166,VA,10010.0,0,1857
730,1,9/1/2010,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,SILVER,AUTO,,,86122,AMERICAN,CROSSOVER,CHRYSLER,6722.0,8234.0,10279.0,11803.0,6722.0,8234.0,10279.0,11803.0,,,52117,20166,VA,9000.0,0,2022
731,0,9/8/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,MAROON,AUTO,1.0,Alloy,52863,AMERICAN,MEDIUM,CHRYSLER,4235.0,5352.0,7534.0,8718.0,4274.0,5496.0,7240.0,8831.0,,,52117,20166,VA,5390.0,0,920
732,0,9/8/2010,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2.0,Covers,61996,AMERICAN,MEDIUM,CHRYSLER,7723.0,9077.0,10936.0,12373.0,7592.0,8794.0,11462.0,12574.0,,,52117,20166,VA,7960.0,0,1020
733,1,9/8/2010,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,BLACK,AUTO,,,59477,AMERICAN,COMPACT,CHRYSLER,3184.0,4334.0,6283.0,7619.0,3184.0,4334.0,6283.0,7619.0,,,52117,20166,VA,4480.0,0,588
735,1,9/8/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,,,65535,AMERICAN,MEDIUM,CHRYSLER,4450.0,5529.0,8099.0,9056.0,4450.0,5529.0,8099.0,9056.0,,,52117,20166,VA,5290.0,0,1215
736,1,9/8/2010,ADESA,2005,5,MERCURY,MONTEGO,Pre,4D SEDAN PREMIER,GREY,AUTO,1.0,Alloy,70040,AMERICAN,LARGE,FORD,6708.0,7731.0,11028.0,12118.0,6586.0,7798.0,10672.0,12068.0,,,52117,20166,VA,6900.0,0,1506
737,0,9/15/2010,ADESA,2007,3,DODGE,DURANGO 4WD V8,Adv,4D SUV 4.7L ADVENTURER,BLUE,AUTO,1.0,Alloy,72222,AMERICAN,MEDIUM SUV,CHRYSLER,,,,,,,,,,,52117,20166,VA,11340.0,0,1623
738,0,9/15/2010,ADESA,2006,4,PONTIAC,TORRENT FWD V6,,4D WAGON,MAROON,AUTO,1.0,Alloy,80584,AMERICAN,MEDIUM SUV,GM,9296.0,11135.0,12993.0,14239.0,8791.0,10764.0,12527.0,13796.0,,,52117,20166,VA,8620.0,0,1503
739,0,9/15/2010,ADESA,2002,8,CHEVROLET,AVALANCHE 1500 4WD V,150,4D SUV-PICKUP 5.3L,GREEN,AUTO,1.0,Alloy,81645,AMERICAN,LARGE TRUCK,GM,8260.0,9592.0,11670.0,13762.0,7271.0,9606.0,11189.0,13988.0,,,52117,20166,VA,10530.0,0,2712
740,0,9/15/2010,ADESA,2008,2,SUZUKI,FORENZA,,4D SEDAN,MAROON,AUTO,2.0,Covers,79547,OTHER ASIAN,MEDIUM,OTHER,6373.0,7064.0,9652.0,10699.0,6590.0,7636.0,9512.0,10743.0,,,52117,20166,VA,4680.0,0,569
742,0,9/15/2010,ADESA,2002,8,FORD,FOCUS,ZTS,4D SEDAN ZTS,BEIGE,AUTO,1.0,Alloy,80347,AMERICAN,COMPACT,FORD,2303.0,3311.0,5155.0,6044.0,2539.0,3233.0,5374.0,6843.0,,,52117,20166,VA,4795.0,0,1543
743,0,9/15/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,1.0,Alloy,71489,AMERICAN,MEDIUM,CHRYSLER,5696.0,6884.0,9214.0,10299.0,5569.0,6801.0,9545.0,11656.0,,,52117,20166,VA,5290.0,0,1389
744,0,9/15/2010,ADESA,2002,8,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BEIGE,AUTO,1.0,Alloy,81627,AMERICAN,MEDIUM,CHRYSLER,2054.0,2767.0,4614.0,5383.0,1692.0,2350.0,4236.0,5121.0,,,52117,20166,VA,3655.0,0,1543
745,0,9/15/2010,ADESA,2006,4,MITSUBISHI,GALANT 4C,DE,4D SEDAN DE,BLACK,AUTO,2.0,Covers,46778,OTHER ASIAN,MEDIUM,OTHER,6299.0,7569.0,9824.0,11488.0,5200.0,6434.0,8195.0,9333.0,,,52117,20166,VA,7200.0,0,482
746,1,9/15/2010,ADESA,2004,6,FORD,EXPLORER 2WD V8,XLT,4D SUV 4.6L XLT,WHITE,AUTO,,,83248,AMERICAN,MEDIUM SUV,FORD,6452.0,7931.0,10065.0,11813.0,6452.0,7931.0,10065.0,11813.0,,,52117,20166,VA,6320.0,0,1893
747,1,9/15/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BLACK,AUTO,2.0,Covers,58938,AMERICAN,MEDIUM,CHRYSLER,4040.0,5248.0,7319.0,8547.0,4104.0,5283.0,7253.0,8913.0,,,52117,20166,VA,5990.0,0,920
748,1,9/15/2010,ADESA,2002,8,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,SILVER,AUTO,1.0,Alloy,94019,AMERICAN,SMALL SUV,FORD,4231.0,5587.0,7827.0,9239.0,4103.0,5341.0,7263.0,8736.0,,,52117,20166,VA,6320.0,0,1930
749,0,9/22/2010,ADESA,2008,2,HYUNDAI,SONATA 4C,GLS,4D SEDAN GLS,BLUE,AUTO,2.0,Covers,62801,OTHER ASIAN,MEDIUM,OTHER,9021.0,10339.0,12541.0,13784.0,7862.0,9103.0,11199.0,12331.0,,,52117,20166,VA,8530.0,0,728
751,0,9/22/2010,ADESA,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,BLACK,AUTO,2.0,Covers,82994,AMERICAN,MEDIUM,GM,7888.0,9373.0,11303.0,13169.0,8155.0,9630.0,11183.0,12251.0,,,52117,20166,VA,7690.0,0,1113
752,0,9/22/2010,ADESA,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,MAROON,AUTO,1.0,Alloy,86575,AMERICAN,MEDIUM,GM,4196.0,5440.0,7311.0,9053.0,4032.0,5092.0,7429.0,8751.0,,,52117,20166,VA,6310.0,0,1373
753,0,9/22/2010,ADESA,2006,4,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,BLACK,AUTO,1.0,Alloy,73253,AMERICAN,MEDIUM SUV,GM,9186.0,11279.0,14045.0,17245.0,7673.0,9222.0,11478.0,13514.0,,,52117,20166,VA,7920.0,0,1389
754,0,9/22/2010,ADESA,2004,6,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,SILVER,AUTO,1.0,Alloy,83091,AMERICAN,MEDIUM SUV,GM,6271.0,7549.0,9939.0,11566.0,4608.0,6146.0,8211.0,9936.0,,,52117,20166,VA,7720.0,0,1243
755,1,9/22/2010,ADESA,2006,4,HYUNDAI,SONATA 4C,GLS,4D SEDAN GLS,WHITE,AUTO,1.0,Alloy,81264,OTHER ASIAN,MEDIUM,OTHER,6328.0,7554.0,10311.0,12309.0,6388.0,7240.0,9596.0,11093.0,,,52117,20166,VA,7320.0,0,853
756,0,9/22/2010,ADESA,2004,6,FORD,EXPLORER 4WD V6,XLS,4D SUV 4.0L FFV XLS,MAROON,AUTO,1.0,Alloy,73344,AMERICAN,MEDIUM SUV,FORD,5501.0,7110.0,9425.0,10970.0,5401.0,6890.0,9151.0,10781.0,,,52117,20166,VA,8090.0,0,1740
757,0,9/22/2010,ADESA,2007,3,CHRYSLER,SEBRING 4C,Tou,4D SEDAN TOURING,GREY,AUTO,1.0,Alloy,57103,AMERICAN,MEDIUM,CHRYSLER,8059.0,9166.0,12213.0,13256.0,7303.0,8845.0,10669.0,12429.0,,,52117,20166,VA,6960.0,0,920
758,0,9/22/2010,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,83667,AMERICAN,MEDIUM,FORD,5287.0,6551.0,9122.0,10194.0,4874.0,5983.0,8244.0,9525.0,,,52117,20166,VA,5400.0,0,983
759,0,9/22/2010,ADESA,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,BLACK,AUTO,2.0,Covers,74214,AMERICAN,SPECIALTY,CHRYSLER,10232.0,11433.0,14163.0,15522.0,10054.0,11360.0,14002.0,15390.0,,,52117,20166,VA,8930.0,0,1389
761,0,9/29/2010,ADESA,2005,5,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,WHITE,AUTO,1.0,Alloy,49017,AMERICAN,MEDIUM,CHRYSLER,4016.0,5169.0,7481.0,8704.0,4334.0,5854.0,7585.0,9343.0,NO,GREEN,52117,20166,VA,6200.0,0,975
762,0,9/29/2010,ADESA,2004,6,MAZDA,MAZDA3,s,4D SEDAN I,BLUE,AUTO,1.0,Alloy,80959,OTHER ASIAN,MEDIUM,OTHER,5264.0,6430.0,7967.0,9214.0,4207.0,5386.0,7431.0,8464.0,,,52117,20166,VA,6170.0,0,1113
763,0,9/29/2010,ADESA,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,BLACK,AUTO,2.0,Covers,76263,AMERICAN,COMPACT,FORD,5597.0,7092.0,9562.0,10749.0,5420.0,6779.0,9202.0,11510.0,,,52117,20166,VA,5350.0,0,1155
764,0,9/29/2010,ADESA,2003,7,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS,SILVER,AUTO,1.0,Alloy,74618,AMERICAN,COMPACT,GM,2284.0,3117.0,4959.0,5880.0,2247.0,3263.0,4765.0,5851.0,,,52117,20166,VA,4705.0,0,1455
765,0,9/29/2010,ADESA,2004,6,OLDSMOBILE,ALERO 4C,GL,4D SEDAN GL2,WHITE,AUTO,1.0,Alloy,75777,AMERICAN,MEDIUM,GM,3098.0,4131.0,6245.0,7337.0,2780.0,3883.0,5451.0,6184.0,,,52117,20166,VA,4740.0,0,1506
766,0,10/13/2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L LS,GREY,AUTO,1.0,Alloy,74948,AMERICAN,MEDIUM SUV,GM,5364.0,6894.0,8980.0,11047.0,6080.0,8229.0,9929.0,12515.0,,,52117,20166,VA,8290.0,0,2274
767,0,10/13/2010,ADESA,2004,6,CHEVROLET,IMPALA,Bas,4D SEDAN,GOLD,AUTO,1.0,Alloy,57740,AMERICAN,LARGE,GM,3322.0,4533.0,6452.0,7870.0,3440.0,4552.0,6604.0,7999.0,,,52117,20166,VA,6370.0,0,1500
768,0,10/13/2010,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2.0,Covers,64979,AMERICAN,COMPACT,GM,4647.0,5862.0,7965.0,8991.0,4522.0,5662.0,7710.0,8736.0,,,52117,20166,VA,5640.0,0,728
769,0,10/13/2010,ADESA,2003,7,CHEVROLET,TAHOE 4WD,Z71,4D SUV 5.3L FFV LS,BLUE,AUTO,1.0,Alloy,91080,AMERICAN,LARGE SUV,GM,7682.0,9668.0,12192.0,13861.0,8166.0,9142.0,13206.0,14785.0,,,52117,20166,VA,10580.0,0,2218
770,0,10/13/2010,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.9L,WHITE,AUTO,1.0,Alloy,73308,AMERICAN,LARGE,GM,6390.0,7983.0,9740.0,11290.0,6036.0,7268.0,9554.0,10997.0,,,52117,20166,VA,8130.0,0,1974
771,0,10/13/2010,ADESA,2007,3,CHRYSLER,SEBRING 4C,Tou,4D SEDAN TOURING,WHITE,AUTO,1.0,Alloy,89102,AMERICAN,MEDIUM,CHRYSLER,7822.0,9252.0,11512.0,13225.0,7700.0,8926.0,11083.0,12389.0,,,52117,20166,VA,7150.0,0,1243
772,0,10/13/2010,ADESA,2004,6,SATURN,ION,3,4D SEDAN LEVEL 3,BLACK,AUTO,1.0,Alloy,59084,AMERICAN,MEDIUM,GM,3823.0,4780.0,6902.0,8042.0,4062.0,5188.0,7080.0,8238.0,,,52117,20166,VA,5130.0,0,671
773,1,10/13/2010,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,RED,AUTO,,,67007,AMERICAN,COMPACT,CHRYSLER,3091.0,4068.0,6072.0,7320.0,3091.0,4068.0,6072.0,7320.0,,,52117,20166,VA,5690.0,0,630
774,0,10/20/2010,ADESA,2007,3,MAZDA,MAZDA6,i,4D SEDAN I,MAROON,AUTO,1.0,Alloy,76746,OTHER ASIAN,MEDIUM,OTHER,9007.0,10502.0,12680.0,14048.0,9112.0,10483.0,12856.0,13882.0,,,52117,20166,VA,7420.0,0,1272
775,0,10/20/2010,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,MAROON,AUTO,1.0,Alloy,67375,AMERICAN,COMPACT,CHRYSLER,3345.0,4367.0,6287.0,7755.0,3067.0,4147.0,6365.0,7592.0,,,52117,20166,VA,5750.0,0,630
776,0,10/20/2010,ADESA,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,BROWN,AUTO,2.0,Covers,40307,TOP LINE ASIAN,COMPACT,OTHER,4597.0,6154.0,8517.0,9894.0,5081.0,6295.0,8610.0,9852.0,,,52117,20166,VA,5850.0,0,482
777,0,10/20/2010,ADESA,2005,5,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,AUTO,1.0,Alloy,86702,AMERICAN,VAN,CHRYSLER,5278.0,6716.0,9097.0,10953.0,5284.0,6802.0,9115.0,10754.0,,,52117,20166,VA,5750.0,0,1763
778,0,10/20/2010,ADESA,2005,5,MAZDA,TRIBUTE 2WD V6,s,4D SPORT UTILITY S,BLACK,AUTO,1.0,Alloy,60267,OTHER ASIAN,SMALL SUV,OTHER,6910.0,8784.0,10640.0,12723.0,5626.0,7064.0,9247.0,10725.0,,,52117,20166,VA,8020.0,0,825
779,0,10/20/2010,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,70819,AMERICAN,LARGE,GM,7571.0,8806.0,10692.0,11995.0,8440.0,9842.0,11617.0,13154.0,NO,GREEN,52117,20166,VA,8450.0,0,1974
780,0,10/20/2010,ADESA,2005,5,NISSAN,SENTRA,S,4D SEDAN 1.8S,BLUE,AUTO,2.0,Covers,69734,TOP LINE ASIAN,COMPACT,OTHER,4392.0,5459.0,7668.0,8536.0,4222.0,5103.0,7546.0,8774.0,,,52117,20166,VA,6360.0,0,533
781,0,10/20/2010,ADESA,2004,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,BROWN,AUTO,1.0,Alloy,65042,AMERICAN,MEDIUM SUV,FORD,5902.0,7485.0,9699.0,11432.0,5084.0,6515.0,8920.0,10488.0,,,52117,20166,VA,7370.0,0,1508
782,0,10/20/2010,ADESA,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,75861,AMERICAN,LARGE,GM,6035.0,7433.0,9456.0,10907.0,5494.0,6762.0,8925.0,10217.0,,,52117,20166,VA,6150.0,0,1974
783,0,10/20/2010,ADESA,2004,6,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,WHITE,AUTO,2.0,Covers,73496,AMERICAN,MEDIUM SUV,CHRYSLER,6560.0,8137.0,10035.0,11992.0,6548.0,7100.0,10464.0,10942.0,,,52117,20166,VA,8880.0,0,1623
784,0,10/20/2010,ADESA,2006,4,MAZDA,MAZDA6,i,4D SEDAN I,BLUE,AUTO,2.0,Covers,85836,OTHER ASIAN,MEDIUM,OTHER,6341.0,7496.0,10189.0,11156.0,6108.0,7377.0,9829.0,10896.0,,,52117,20166,VA,7570.0,0,1373
785,0,10/20/2010,ADESA,2007,3,HYUNDAI,SONATA V6,Lim,4D SEDAN,BLACK,AUTO,1.0,Alloy,65215,OTHER ASIAN,MEDIUM,OTHER,7724.0,9038.0,11549.0,12790.0,7904.0,9429.0,11772.0,13114.0,,,52117,20166,VA,8040.0,0,728
786,0,10/27/2010,ADESA,2003,7,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L SLT,BLUE,AUTO,1.0,Alloy,96160,AMERICAN,MEDIUM SUV,CHRYSLER,4813.0,6400.0,8489.0,9959.0,4498.0,6065.0,7915.0,9446.0,,,52117,20166,VA,5850.0,0,2218
787,0,10/27/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,GREY,AUTO,1.0,Alloy,83241,AMERICAN,MEDIUM SUV,GM,5875.0,7258.0,10019.0,11374.0,5477.0,6913.0,9476.0,11295.0,,,52117,20166,VA,6560.0,0,2152
788,0,10/27/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,71074,AMERICAN,MEDIUM SUV,GM,6824.0,8283.0,11193.0,12640.0,6522.0,8126.0,11242.0,12702.0,,,52117,20166,VA,8980.0,0,1974
